,Unnamed: 0,Unnamed: 0.1,First component,Second component,distance
8315,3024,3024,GO:0051726,GO:0046718,2.4967882994198787
8316,6918,6918,GO:0051414,GO:0007596,2.496730304554714
8317,3152,3152,GO:0030968,GO:0005513,2.496713971629842
8318,16175,16175,GO:0002456,GO:0097210,2.496618611302323
8319,3672,3672,GO:0038160,GO:0006955,2.4965706772014817
8320,4585,4585,GO:0046685,GO:0006970,2.496547899722957
8321,8250,8250,GO:0005739,GO:0046718,2.4965477546255705
8322,831,831,GO:0030157,GO:0038160,2.4964889991682084
8323,10445,10445,GO:0072574,GO:0060333,2.496411548809247
8324,6414,6414,GO:0019253,GO:0009734,2.4964084118495884
8325,12051,12051,GO:0006935,GO:0030383,2.4963443419325766
8326,13139,13139,GO:0036333,GO:0008588,2.496248395690014
8327,8330,8330,GO:0019372,GO:0051726,2.496205717359563
8328,10464,10464,GO:0007267,GO:0038146,2.496203880158874
8329,10366,10366,GO:0072574,GO:0008152,2.496071360631928
8330,3131,3131,GO:0030968,GO:0031915,2.4960372128369523
8331,13062,13062,GO:0000161,GO:0008653,2.4959041646348146
8332,12148,12148,GO:0001666,GO:0048167,2.4958728112980526
8333,6386,6386,GO:0019253,GO:0048167,2.4958113971158045
8334,4445,4445,GO:0007050,GO:0030968,2.4957920081424865
8335,17139,17139,GO:0060333,GO:0006119,2.4957473205947656
8336,7285,7285,GO:0006955,GO:0031915,2.4957229045464344
8337,8772,8772,GO:0008286,GO:0019372,2.4955998298782367
8338,2566,2566,GO:0019722,GO:0045222,2.4955705576577607
8339,15726,15726,GO:0001867,GO:0008152,2.495468076554482
8340,5431,5431,GO:0071470,GO:0009628,2.4952808106910487
8341,8515,8515,GO:0061621,GO:0030163,2.495159079518096
8342,14863,14863,GO:0004971,GO:0035559,2.4951059485193743
8343,3843,3843,GO:0070841,GO:0009736,2.4950565902342725
8344,14982,14982,GO:0043491,GO:0040020,2.4950292621035652
8345,12889,12889,GO:0007179,GO:0031016,2.4950209085944044
8346,16390,16390,GO:0006690,GO:0042698,2.4949646844383686
8347,13299,13299,GO:0004683,GO:0007050,2.4948770382268024
8348,4530,4530,GO:0007050,GO:0040020,2.4948636785174725
8349,6323,6323,GO:0019253,GO:0031016,2.494502197262965
8350,9471,9471,GO:0005513,GO:0009736,2.4944884600782657
8351,15429,15429,GO:0006099,GO:0019722,2.494415733628896
8352,16996,16996,GO:0034079,GO:0070482,2.4942686351833747
8353,4698,4698,GO:0016567,GO:0009873,2.4941469110300716
8354,15237,15237,GO:0061684,GO:0097210,2.4941146990019165
8355,10109,10109,GO:0030193,GO:0034696,2.4940711050105087
8356,6961,6961,GO:0051414,GO:0060333,2.494049992405256
8357,7995,7995,GO:0034696,GO:0006935,2.493965097666196
8358,1610,1610,GO:0038146,GO:0072378,2.493674458405786
8359,9109,9109,GO:0004722,GO:0006958,2.49359491271256
8360,11846,11846,GO:0048167,GO:0006955,2.4935499990969547
8361,13214,13214,GO:0036333,GO:0038029,2.493388892258188
8362,12109,12109,GO:0001666,GO:0031915,2.4933822037719326
8363,16586,16586,GO:0035559,GO:0030217,2.4933501843344184
8364,10547,10547,GO:0007267,GO:0097210,2.4932792494988427
8365,5852,5852,GO:0032313,GO:0001666,2.49321169855502
8366,7585,7585,GO:0007623,GO:0031639,2.493188779221556
8367,11243,11243,GO:0000302,GO:0006119,2.4931563835668533
8368,5449,5449,GO:0071470,GO:0006935,2.4928871031284707
8369,12059,12059,GO:0006935,GO:0042987,2.49280538824818
8370,11420,11420,GO:0007259,GO:0000165,2.492779406255872
8371,3627,3627,GO:0038160,GO:0006973,2.492618725380164
8372,15042,15042,GO:0070482,GO:0046685,2.4924123195537016
8373,10381,10381,GO:0072574,GO:0061621,2.49239405131414
8374,6529,6529,GO:0008152,GO:0000161,2.492138408547077
8375,15777,15777,GO:0001867,GO:0004683,2.4921196770396983
8376,16933,16933,GO:0034079,GO:0031915,2.4919221756354952
8377,4434,4434,GO:0007050,GO:0038146,2.491906220427892
8378,3044,3044,GO:0051726,GO:0007179,2.4916830626784856
8379,16378,16378,GO:0006690,GO:0000165,2.4916372625836503
8380,14236,14236,GO:0009814,GO:0019395,2.491600363001292
8381,13356,13356,GO:0004683,GO:0001666,2.491168679660833
8382,11790,11790,GO:0009649,GO:1901576,2.49114550812834
8383,2725,2725,GO:0045222,GO:1900452,2.4911092113574016
8384,17827,17827,GO:0042987,GO:0044419,2.491083350923168
8385,9046,9046,GO:0004722,GO:0006281,2.490960240807479
8386,8786,8786,GO:0008286,GO:0046718,2.4908950788732325
8387,2157,2157,GO:0019227,GO:0006956,2.4908710117043453
8388,5648,5648,GO:0042698,GO:0045222,2.490718319491539
8389,13491,13491,GO:0019058,GO:0009736,2.490673881048475
8390,13442,13442,GO:0019058,GO:0042698,2.4905281117717184
8391,16837,16837,GO:0030383,GO:0009649,2.490402219154924
8392,11881,11881,GO:0048167,GO:0006935,2.4903457371852618
8393,17395,17395,GO:0006749,GO:0008203,2.4902105268237986
8394,2607,2607,GO:0019722,GO:0005739,2.4900175647079674
8395,518,518,GO:0050829,GO:0009734,2.489900106773172
8396,11290,11290,GO:0007596,GO:0046685,2.489606049756426
8397,17289,17289,GO:0006749,GO:0050829,2.489512121865064
8398,7924,7924,GO:0034696,GO:0000278,2.4894750617898507
8399,4784,4784,GO:0016567,GO:0010468,2.489430228922983
8400,12039,12039,GO:0006935,GO:0061684,2.4893547162454728
8401,15810,15810,GO:0001867,GO:1901576,2.4893207436685696
8402,1367,1367,GO:0051098,GO:0038160,2.489316060329992
8403,14025,14025,GO:0030217,GO:0006935,2.4892419841868367
8404,10624,10624,GO:0005249,GO:0042417,2.4891545282080445
8405,11373,11373,GO:0007596,GO:0001867,2.489001429192817
8406,5626,5626,GO:0046656,GO:1901576,2.4888684300449007
8407,8026,8026,GO:0034696,GO:0002456,2.4888058884656497
8408,8472,8472,GO:0061621,GO:0000165,2.488743955226658
8409,12789,12789,GO:0097210,GO:0034696,2.4887363736125963
8410,15825,15825,GO:0042752,GO:0006956,2.4885408472365
8411,7188,7188,GO:0034205,GO:0006595,2.4885112203952784
8412,10179,10179,GO:0030193,GO:0006749,2.4882865926344184
8413,14422,14422,GO:0000114,GO:0007596,2.4881332118174218
8414,3846,3846,GO:0070841,GO:0010468,2.488105274087573
8415,12757,12757,GO:0097210,GO:0038160,2.4880322360924443
8416,10170,10170,GO:0030193,GO:0002456,2.4879508741592016
8417,9393,9393,GO:0005513,GO:0006956,2.4877609576525987
8418,16466,16466,GO:0006690,GO:0042752,2.4877390415851948
8419,11662,11662,GO:0009649,GO:0040014,2.487723452220693
8420,4252,4252,GO:1902903,GO:0036333,2.4873932826719205
8421,11467,11467,GO:0007259,GO:0072574,2.487308521633465
8422,14252,14252,GO:0009814,GO:0008152,2.4872644316243724
8423,7292,7292,GO:0006955,GO:0007623,2.487264110158846
8424,13466,13466,GO:0019058,GO:0022402,2.4872109100050284
8425,8289,8289,GO:0005739,GO:0006099,2.487168011982085
8426,7257,7257,GO:0006955,GO:1900271,2.487074586919788
8427,6179,6179,GO:0060086,GO:0007265,2.487049008872599
8428,3802,3802,GO:0070841,GO:0006096,2.487018750370143
8429,13676,13676,GO:0005516,GO:0009873,2.4869277702323123
8430,9204,9204,GO:0006281,GO:0016236,2.4868611821287634
8431,4471,4471,GO:0007050,GO:0031915,2.486773871231108
8432,13035,13035,GO:0000161,GO:0010628,2.486664922379208
8433,2955,2955,GO:0051726,GO:0008588,2.4866346428155364
8434,15518,15518,GO:0006099,GO:0040020,2.4866240736412264
8435,7407,7407,GO:0033355,GO:0010628,2.4866071428571432
8436,11905,11905,GO:0048167,GO:0061684,2.486498226146059
8437,7689,7689,GO:0050790,GO:0051414,2.4862914862914858
8438,4450,4450,GO:0007050,GO:0070841,2.4862658191791787
8439,6892,6892,GO:0051414,GO:0006091,2.486222735401629
8440,17892,17892,GO:0042987,GO:0005513,2.48620677568046
8441,12293,12293,GO:0009736,GO:0004683,2.486107915132683
8442,520,520,GO:0050829,GO:0042752,2.486065466081956
8443,3858,3858,GO:0070841,GO:0009814,2.48606538131822
8444,6950,6950,GO:0051414,GO:0009734,2.4860288235847703
8445,10370,10370,GO:0072574,GO:1900407,2.4860147507997348
8446,16928,16928,GO:0034079,GO:0006098,2.485929315552947
8447,11289,11289,GO:0007596,GO:0007050,2.4858906822327205
8448,12162,12162,GO:0001666,GO:0005516,2.4857965346803543
8449,2536,2536,GO:0000278,GO:0007571,2.4854616646104617
8450,4651,4651,GO:0046685,GO:0097210,2.4854448899340538
8451,526,526,GO:0050829,GO:0007571,2.485345129661323
8452,13183,13183,GO:0036333,GO:0051414,2.4848949931875906
8453,8564,8564,GO:0061621,GO:0006690,2.484826642865436
8454,13881,13881,GO:0043161,GO:0005249,2.4847845480972417
8455,10979,10979,GO:0031639,GO:0030383,2.4846230665005544
8456,14536,14536,GO:0040020,GO:0008653,2.4844148612313366
8457,1530,1530,GO:0004915,GO:0007623,2.48435863804835
8458,17118,17118,GO:0060333,GO:0019058,2.484323553982997
8459,6968,6968,GO:1900407,GO:0007173,2.484284617159163
8460,8179,8179,GO:0005739,GO:0044419,2.4842721018182052
8461,8919,8919,GO:0022402,GO:0030193,2.4841680306020506
8462,5583,5583,GO:0046656,GO:0006935,2.484080261378056
8463,3621,3621,GO:0038160,GO:0050829,2.4840604370403128
8464,9139,9139,GO:0006281,GO:0038160,2.4839729418183225
8465,15663,15663,GO:0009734,GO:0070102,2.4838674614149108
8466,13801,13801,GO:0005516,GO:0042987,2.483779679213116
8467,16246,16246,GO:0006119,GO:0019395,2.483639252185939
8468,613,613,GO:0040014,GO:0072574,2.4833721541817244
8469,14925,14925,GO:0043491,GO:0051414,2.4831640005116458
8470,5802,5802,GO:0032313,GO:0071470,2.483091934359683
8471,11536,11536,GO:0006595,GO:0038146,2.4830829650043027
8472,9011,9011,GO:0004722,GO:0007050,2.4829939773180225
8473,14477,14477,GO:0040020,GO:0044419,2.48298855198822
8474,12261,12261,GO:0009736,GO:0004722,2.48286850972273
8475,15078,15078,GO:0070482,GO:0005513,2.4827892058945342
8476,2113,2113,GO:0007265,GO:0043161,2.482772731224743
8477,8594,8594,GO:0008653,GO:0000278,2.482643598717431
8478,8550,8550,GO:0061621,GO:0040020,2.482499241235276
8479,3172,3172,GO:0030968,GO:0001666,2.4824784705505527
8480,116,116,GO:0007173,GO:0009734,2.4824227238712067
8481,14788,14788,GO:0004971,GO:0008152,2.4823843204850067
8482,2578,2578,GO:0019722,GO:0019395,2.482319133239863
8483,12694,12694,GO:0010468,GO:0036333,2.4821445849048827
8484,16795,16795,GO:0030383,GO:1900452,2.4820802755491336
8485,9196,9196,GO:0006281,GO:0007596,2.482021004011402
8486,15920,15920,GO:0042752,GO:0040020,2.4819977718248007
8487,982,982,GO:0008588,GO:0006098,2.481924493921398
8488,4499,4499,GO:0007050,GO:0072574,2.4816920779449383
8489,6488,6488,GO:0008152,GO:0007623,2.4816805498983454
8490,4398,4398,GO:0019395,GO:0004971,2.4815349751011517
8491,8609,8609,GO:0008653,GO:0007050,2.4814728599965683
8492,6815,6815,GO:0006096,GO:0006099,2.4813470957000985
8493,15578,15578,GO:0009734,GO:0046685,2.481302555000226
8494,707,707,GO:0044419,GO:0010628,2.4812947703925152
8495,6288,6288,GO:0060086,GO:0007571,2.481068375166552
8496,13400,13400,GO:0019058,GO:0007173,2.48105622543187
8497,12038,12038,GO:0006935,GO:0070482,2.4810147645030862
8498,12270,12270,GO:0009736,GO:0046718,2.4808740026390934
8499,10127,10127,GO:0030193,GO:0072574,2.4808547932036005
8500,12194,12194,GO:0009736,GO:0007173,2.480638851331028
8501,3320,3320,GO:0016563,GO:0030217,2.4805961689669123
8502,6392,6392,GO:0019253,GO:0010468,2.480592581468151
8503,17083,17083,GO:0060333,GO:0008286,2.48052695558178
8504,11302,11302,GO:0007596,GO:0060086,2.4804408165752703
8505,6910,6910,GO:0051414,GO:0046718,2.4804012516987006
8506,1967,1967,GO:0019221,GO:0009736,2.480277934923935
8507,16033,16033,GO:0070102,GO:0009649,2.4802211245777004
8508,2776,2776,GO:0045222,GO:0007179,2.4800995489008684
8509,11643,11643,GO:0006595,GO:0070102,2.4800465321748018
8510,16042,16042,GO:0070102,GO:0007179,2.479795969002144
8511,10309,10309,GO:0046718,GO:0030383,2.479788105510269
8512,10264,10264,GO:0046718,GO:0019222,2.4797618743809338
8513,16264,16264,GO:0006119,GO:0006096,2.4795618522891254
8514,12976,12976,GO:0007179,GO:0070482,2.479440651654274
8515,10882,10882,GO:0031639,GO:0070841,2.4794211782489
8516,12885,12885,GO:0007179,GO:1900271,2.479045556229565
8517,1723,1723,GO:0038146,GO:0006099,2.4790168477071157
8518,2791,2791,GO:0045222,GO:0043491,2.4789685557266155
8519,13121,13121,GO:0000161,GO:0035559,2.478932657731285
8520,7906,7906,GO:0034696,GO:0007173,2.478697023501169
8521,16464,16464,GO:0006690,GO:0009734,2.4786609763113523
8522,12391,12391,GO:0016236,GO:0061621,2.4786292885474066
8523,8426,8426,GO:0019372,GO:0042752,2.478380903516773
8524,16634,16634,GO:0007571,GO:0000278,2.478307039176604
8525,15588,15588,GO:0009734,GO:0006098,2.4781728392867546
8526,16157,16157,GO:0002456,GO:0072574,2.47812248853035
8527,6697,6697,GO:0031915,GO:0006958,2.47798116915764
8528,10764,10764,GO:0019222,GO:0006098,2.4779155202750958
8529,16073,16073,GO:0070102,GO:0060333,2.477576682153341
8530,14474,14474,GO:0040020,GO:0072378,2.477553978512172
8531,3096,3096,GO:0030968,GO:0019221,2.477472276630119
8532,8667,8667,GO:0008653,GO:0009736,2.4772933753396424
8533,15503,15503,GO:0006099,GO:0045087,2.477290921638747
8534,5791,5791,GO:0032313,GO:0006970,2.477221090070397
8535,11342,11342,GO:0007596,GO:0006595,2.4771187961119314
8536,5656,5656,GO:0042698,GO:0070841,2.477096503950724
8537,12669,12669,GO:0010468,GO:0030163,2.4770605357527624
8538,13784,13784,GO:0005516,GO:0009734,2.4770559278137605
8539,3495,3495,GO:0051321,GO:0004915,2.476961452478806
8540,5825,5825,GO:0032313,GO:0061621,2.4768714732269714
8541,1913,1913,GO:0019221,GO:0010628,2.476834916684541
8542,6867,6867,GO:0051414,GO:0007050,2.476581511024235
8543,17186,17186,GO:0002376,GO:0046685,2.476565500218639
8544,4740,4740,GO:0016567,GO:0006096,2.47642815644818
8545,5044,5044,GO:0010628,GO:0006595,2.4763883153051074
8546,8191,8191,GO:0005739,GO:0008292,2.476301046734484
8547,11956,11956,GO:0006935,GO:0000165,2.476289943691146
8548,2382,2382,GO:0008292,GO:0030217,2.4762713564958148
8549,17263,17263,GO:0002376,GO:0043491,2.4761483506099204
8550,10278,10278,GO:0046718,GO:0010468,2.476121693808724
8551,9115,9115,GO:0006281,GO:0050829,2.4761065244811373
8552,2998,2998,GO:0051726,GO:0006096,2.4758177946583744
8553,3503,3503,GO:0051321,GO:0019722,2.47575446091958
8554,5516,5516,GO:0046656,GO:0051726,2.4756806860273244
8555,11822,11822,GO:0048167,GO:0000165,2.4756422165196725
8556,16574,16574,GO:0035559,GO:0016236,2.4756354756354755
8557,13132,13132,GO:0036333,GO:0007173,2.4756015065515844
8558,2188,2188,GO:0019227,GO:0006098,2.47551661747237
8559,17325,17325,GO:0006749,GO:0000096,2.475496568273687
8560,17566,17566,GO:0006958,GO:0038146,2.4754965622612684
8561,9551,9551,GO:0009628,GO:0010628,2.4754464285714284
8562,12589,12589,GO:0045087,GO:0060333,2.4753273935499
8563,16339,16339,GO:0006119,GO:0030383,2.4752608703695658
8564,11776,11776,GO:0009649,GO:0042752,2.4752168999544155
8565,9150,9150,GO:0006281,GO:0042417,2.4751511158160766
8566,10813,10813,GO:0019222,GO:0045087,2.4750456680141038
8567,14799,14799,GO:0004971,GO:0034696,2.4749766732849436
8568,5514,5514,GO:0046656,GO:0045222,2.4749209850381897
8569,17913,17913,GO:0042987,GO:0009736,2.4748728945010408
8570,10859,10859,GO:0031639,GO:0044419,2.4748238257046644
8571,7087,7087,GO:1900407,GO:0070102,2.474569977217709
8572,970,970,GO:0008588,GO:0019395,2.474392027702124
8573,17765,17765,GO:1901576,GO:0072574,2.4743041846098404
8574,9636,9636,GO:0009628,GO:0006690,2.474244505494505
8575,9212,9212,GO:0006281,GO:0019058,2.4742325492132
8576,2889,2889,GO:1900271,GO:0030193,2.474172537701949
8577,10424,10424,GO:0072574,GO:0009814,2.474059742474064
8578,5375,5375,GO:0071470,GO:0007265,2.4740543585954216
8579,11777,11777,GO:0009649,GO:0070102,2.474003930493106
8580,5571,5571,GO:0046656,GO:0072574,2.473995381492064
8581,15142,15142,GO:0061684,GO:0007173,2.4739506648932545
8582,2100,2100,GO:0007265,GO:0001666,2.4739016659295294
8583,3534,3534,GO:0051321,GO:0006096,2.473798714409833
8584,14495,14495,GO:0040020,GO:0030968,2.4737537897067154
8585,10192,10192,GO:0046718,GO:0009873,2.473702553363763
8586,11026,11026,GO:0038029,GO:0042417,2.473577958910018
8587,7455,7455,GO:0033355,GO:0007259,2.4734265316972084
8588,956,956,GO:0008588,GO:0000278,2.4734187995274315
8589,13319,13319,GO:0004683,GO:0034205,2.473378201319377
8590,4070,4070,GO:0000165,GO:0006096,2.473309165585836
8591,10347,10347,GO:0072574,GO:0006970,2.4729305746902206
8592,4143,4143,GO:0000165,GO:0035559,2.4729045189790244
8593,12879,12879,GO:0007179,GO:0007265,2.4727821326158925
8594,2001,2001,GO:0019221,GO:0030383,2.4726674729588587
8595,5522,5522,GO:0046656,GO:0070841,2.4726482515520827
8596,5181,5181,GO:0042417,GO:0006935,2.4726028873087698
8597,9069,9069,GO:0004722,GO:0009736,2.4725544479857526
8598,17260,17260,GO:0002376,GO:0040020,2.472529124465247
8599,3483,3483,GO:0031016,GO:0042987,2.472338076440244
8600,6462,6462,GO:0008152,GO:0000165,2.472309969685121
8601,16633,16633,GO:0007571,GO:0008292,2.4722974871323684
8602,14752,14752,GO:0004971,GO:0038146,2.4722122401592213
8603,4023,4023,GO:0000165,GO:0050829,2.472197030504564
8604,12795,12795,GO:0097210,GO:0008286,2.4721706631014757
8605,7496,7496,GO:0033355,GO:0034079,2.472136559093081
8606,16079,16079,GO:0070102,GO:0042987,2.4720564523196105
8607,15620,15620,GO:0009734,GO:0046718,2.4718715637909003
8608,6306,6306,GO:0019253,GO:0009873,2.4717972202529044
8609,15448,15448,GO:0006099,GO:0042417,2.4717532467532477
8610,14030,14030,GO:0030217,GO:0010468,2.4717004888293084
8611,11973,11973,GO:0006935,GO:0019253,2.4716599190283395
8612,16843,16843,GO:0030383,GO:0045087,2.4715920823457584
8613,1899,1899,GO:0019221,GO:0030968,2.4714507721978443
8614,7221,7221,GO:0034205,GO:0070102,2.471279537456008
8615,7324,7324,GO:0006955,GO:0048167,2.471195814849066
8616,9671,9671,GO:0005248,GO:0030968,2.4710781842573923
8617,4116,4116,GO:0000165,GO:0007179,2.471048417153209
8618,1142,1142,GO:0009873,GO:0005513,2.4710222113254146
8619,6804,6804,GO:0006096,GO:0030217,2.4710214367974497
8620,9898,9898,GO:0030163,GO:0009734,2.4709731108952564
8621,17126,17126,GO:0060333,GO:0040020,2.470926174713697
8622,11458,11458,GO:0007259,GO:0006281,2.4708351761757337
8623,5669,5669,GO:0042698,GO:0046656,2.470729766145415
8624,5896,5896,GO:0006098,GO:0007173,2.470701865130585
8625,8663,8663,GO:0008653,GO:0009649,2.47063668173508
8626,11968,11968,GO:0006935,GO:0042698,2.4704953121715136
8627,16136,16136,GO:0002456,GO:0007623,2.470298657335944
8628,3414,3414,GO:0031016,GO:0008653,2.4700691680180844
8629,6932,6932,GO:0051414,GO:0036333,2.4700198859448084
8630,1025,1025,GO:0008588,GO:0009649,2.469851038443716
8631,4981,4981,GO:0010628,GO:0030968,2.4697936596474
8632,5281,5281,GO:0000096,GO:0033355,2.4697240159196685
8633,10588,10588,GO:0005249,GO:0072378,2.4697149983123867
8634,14902,14902,GO:0043491,GO:0070841,2.469642687993072
8635,8350,8350,GO:0019372,GO:0042698,2.46960104270888
8636,2045,2045,GO:0007265,GO:0016567,2.4694602424865586
8637,17819,17819,GO:1901576,GO:0006958,2.469457420050305
8638,10405,10405,GO:0072574,GO:0009649,2.469279176201373
8639,11352,11352,GO:0007596,GO:0007179,2.4691263026884687
8640,16148,16148,GO:0002456,GO:0006281,2.46906789031402
8641,6382,6382,GO:0019253,GO:0007596,2.4689402430812786
8642,4719,4719,GO:0016567,GO:0006970,2.468804303586912
8643,8962,8962,GO:0022402,GO:0042752,2.4687569676700116
8644,13352,13352,GO:0004683,GO:0006595,2.468654545918478
8645,1828,1828,GO:0006956,GO:0006595,2.468570901029672
8646,14531,14531,GO:0040020,GO:0034696,2.4684373637735297
8647,8255,8255,GO:0005739,GO:0031639,2.4683592391204847
8648,1909,1909,GO:0019221,GO:0007050,2.4682598420665283
8649,8490,8490,GO:0061621,GO:0008152,2.4680706097920093
8650,8886,8886,GO:0022402,GO:0042698,2.468064809586548
8651,14497,14497,GO:0040020,GO:0031016,2.4679511044320126
8652,5770,5770,GO:0032313,GO:0009873,2.467891967236933
8653,5881,5881,GO:0032313,GO:0070102,2.467792414523429
8654,12013,12013,GO:0006935,GO:0009649,2.4677384749753166
8655,12032,12032,GO:0006935,GO:0009814,2.467533487754076
8656,94,94,GO:0007173,GO:0010468,2.467451071127104
8657,9682,9682,GO:0005248,GO:0046685,2.4672471584304185
8658,5960,5960,GO:0006098,GO:0008653,2.467162052568063
8659,15436,15436,GO:0006099,GO:0051321,2.4670634604374007
8660,6548,6548,GO:0008152,GO:0009734,2.4668685198231577
8661,15805,15805,GO:0001867,GO:0060333,2.4667065192096094
8662,9754,9754,GO:0005248,GO:0009814,2.4665783038517963
8663,13981,13981,GO:0030217,GO:1900452,2.4665482166848043
8664,17942,17942,GO:0042987,GO:0002456,2.4663810239468136
8665,14804,14804,GO:0004971,GO:0008653,2.4662241708277515
8666,6671,6671,GO:0031915,GO:2000479,2.4661569264631007
8667,13019,13019,GO:0000161,GO:1900271,2.466023026394544
8668,13405,13405,GO:0019058,GO:0044419,2.465998633962021
8669,1650,1650,GO:0038146,GO:0042698,2.4659283879300027
8670,8784,8784,GO:0008286,GO:0032869,2.465845175276037
