,Unnamed: 0,Unnamed: 0.1,First component,Second component,distance
465,2696,2696,GO:0008152,GO:0004915,199.64253739311852
463,2164,2164,GO:0004915,GO:0008152,199.64253739311852
469,11603,11603,GO:1901576,GO:0006958,199.47120418848166
471,10672,10672,GO:0006958,GO:1901576,199.47120418848166
470,11602,11602,GO:1901576,GO:0006956,199.47120418848166
468,11604,11604,GO:1901576,GO:0001867,199.47120418848166
467,10538,10538,GO:0006956,GO:1901576,199.47120418848166
466,10806,10806,GO:0001867,GO:1901576,199.47120418848166
472,17104,17104,GO:0008653,GO:1901576,198.11867364746945
473,11651,11651,GO:1901576,GO:0008653,198.11867364746945
474,11652,11652,GO:1901576,GO:0008588,198.11867364746945
475,17238,17238,GO:0008588,GO:1901576,198.11867364746945
479,2758,2758,GO:0008152,GO:0006956,198.10225303292896
481,2760,2760,GO:0008152,GO:0001867,198.10225303292896
480,10606,10606,GO:0006958,GO:0008152,198.10225303292896
477,10472,10472,GO:0006956,GO:0008152,198.10225303292896
478,2759,2759,GO:0008152,GO:0006958,198.10225303292896
476,10740,10740,GO:0001867,GO:0008152,198.10225303292896
482,11609,11609,GO:1901576,GO:0040014,197.67120418848168
483,11476,11476,GO:0040014,GO:1901576,197.67120418848168
484,11583,11583,GO:1901576,GO:0070841,197.40870418848166
485,7992,7992,GO:0070841,GO:1901576,197.40870418848166
486,2807,2807,GO:0008152,GO:0008653,196.76603119584053
487,17172,17172,GO:0008588,GO:0008152,196.76603119584053
488,17038,17038,GO:0008653,GO:0008152,196.76603119584053
489,2808,2808,GO:0008152,GO:0008588,196.76603119584053
492,16836,16836,GO:0035559,GO:1901576,196.54724507604087
493,16970,16970,GO:0038029,GO:1901576,196.54724507604087
491,11649,11649,GO:1901576,GO:0035559,196.54724507604087
490,11650,11650,GO:1901576,GO:0038029,196.54724507604087
498,670,670,GO:0019395,GO:0022402,196.53846153846152
501,2014,2014,GO:0031575,GO:0005739,196.53846153846152
500,2015,2015,GO:0031575,GO:0019395,196.53846153846152
499,5,5,GO:0022402,GO:0019395,196.53846153846152
494,685,685,GO:0019395,GO:0031575,196.53846153846152
497,551,551,GO:0005739,GO:0031575,196.53846153846152
496,536,536,GO:0005739,GO:0022402,196.53846153846152
495,4,4,GO:0022402,GO:0005739,196.53846153846152
503,2765,2765,GO:0008152,GO:0040014,196.3022530329289
502,11410,11410,GO:0040014,GO:0008152,196.3022530329289
504,7926,7926,GO:0070841,GO:0008152,196.03975303292896
505,2739,2739,GO:0008152,GO:0070841,196.03975303292896
506,4293,4293,GO:0008292,GO:0019395,196.03846153846152
507,4292,4292,GO:0008292,GO:0005739,196.03846153846152
508,702,702,GO:0019395,GO:0008292,196.03846153846152
509,568,568,GO:0005739,GO:0008292,196.03846153846152
511,11580,11580,GO:1901576,GO:0007173,195.3077137870855
510,7590,7590,GO:0007173,GO:1901576,195.3077137870855
512,545,545,GO:0005739,GO:0031639,195.23076923076923
513,1211,1211,GO:0031639,GO:0019395,195.23076923076923
514,1210,1210,GO:0031639,GO:0005739,195.23076923076923
515,679,679,GO:0019395,GO:0031639,195.23076923076923
516,2805,2805,GO:0008152,GO:0035559,195.194602624412
517,2806,2806,GO:0008152,GO:0038029,195.194602624412
518,16904,16904,GO:0038029,GO:0008152,195.194602624412
519,16770,16770,GO:0035559,GO:0008152,195.194602624412
520,602,602,GO:0005739,GO:1902903,195.03846153846152
521,8848,8848,GO:1902903,GO:0005739,195.03846153846152
522,736,736,GO:0019395,GO:1902903,195.03846153846152
523,8849,8849,GO:1902903,GO:0019395,195.03846153846152
531,13002,13002,GO:0016563,GO:0005739,194.84615384615384
528,768,768,GO:0019395,GO:0010628,194.84615384615384
530,767,767,GO:0019395,GO:0016563,194.84615384615384
529,13003,13003,GO:0016563,GO:0019395,194.84615384615384
525,13137,13137,GO:0010628,GO:0019395,194.84615384615384
527,634,634,GO:0005739,GO:0010628,194.84615384615384
526,13136,13136,GO:0010628,GO:0005739,194.84615384615384
524,633,633,GO:0005739,GO:0016563,194.84615384615384
532,11608,11608,GO:1901576,GO:0000161,194.8151832460733
533,11342,11342,GO:0000161,GO:1901576,194.8151832460733
534,630,630,GO:0005739,GO:0004971,194.28846153846152
535,12600,12600,GO:0004971,GO:0005739,194.28846153846152
536,764,764,GO:0019395,GO:0004971,194.28846153846152
537,12601,12601,GO:0004971,GO:0019395,194.28846153846152
538,11558,11558,GO:1901576,GO:0051414,194.12216404886559
539,4642,4642,GO:0051414,GO:1901576,194.12216404886559
540,15362,15362,GO:0006749,GO:1901576,193.97120418848166
541,11638,11638,GO:1901576,GO:0006749,193.97120418848166
543,2736,2736,GO:0008152,GO:0007173,193.92492201039863
542,7524,7524,GO:0007173,GO:0008152,193.92492201039863
544,11648,11648,GO:1901576,GO:0072574,193.89149404355408
545,16702,16702,GO:0072574,GO:1901576,193.89149404355408
546,11527,11527,GO:1901576,GO:0060333,193.87125096705708
547,488,488,GO:0060333,GO:1901576,193.87125096705708
548,9868,9868,GO:0000302,GO:1901576,193.45549738219898
549,11597,11597,GO:1901576,GO:0000302,193.45549738219898
550,11276,11276,GO:0000161,GO:0008152,193.44870017331021
551,2764,2764,GO:0008152,GO:0000161,193.44870017331021
552,734,734,GO:0019395,GO:0032869,193.00654664484446
553,8580,8580,GO:0032869,GO:0005739,193.00654664484446
554,8581,8581,GO:0032869,GO:0019395,193.00654664484446
555,600,600,GO:0005739,GO:0032869,193.00654664484446
557,4576,4576,GO:0051414,GO:0008152,192.78336221837085
556,2714,2714,GO:0008152,GO:0051414,192.78336221837085
558,15296,15296,GO:0006749,GO:0008152,192.60225303292896
559,2794,2794,GO:0008152,GO:0006749,192.60225303292896
560,12467,12467,GO:0000114,GO:0019395,192.53846153846152
563,763,763,GO:0019395,GO:0000114,192.53846153846152
561,12466,12466,GO:0000114,GO:0005739,192.53846153846152
562,629,629,GO:0005739,GO:0000114,192.53846153846152
565,2804,2804,GO:0008152,GO:0072574,192.5225428880014
564,16636,16636,GO:0072574,GO:0008152,192.5225428880014
566,2683,2683,GO:0008152,GO:0060333,192.51860851542816
567,422,422,GO:0060333,GO:0008152,192.51860851542816
568,601,601,GO:0005739,GO:2000479,192.40512820512816
569,8715,8715,GO:2000479,GO:0019395,192.40512820512816
570,8714,8714,GO:2000479,GO:0005739,192.40512820512816
571,735,735,GO:0019395,GO:2000479,192.40512820512816
573,9802,9802,GO:0000302,GO:0008152,192.11669555170414
572,2753,2753,GO:0008152,GO:0000302,192.11669555170414
574,5312,5312,GO:0071470,GO:1901576,192.10521646866462
575,11563,11563,GO:1901576,GO:0071470,192.10521646866462
576,14290,14290,GO:0032313,GO:1901576,191.9151832460733
577,11630,11630,GO:1901576,GO:0032313,191.9151832460733
582,12333,12333,GO:0046656,GO:0019395,191.88461538461536
585,649,649,GO:0005739,GO:0045087,191.88461538461536
584,628,628,GO:0005739,GO:0046656,191.88461538461536
583,15146,15146,GO:0045087,GO:0005739,191.88461538461536
578,15147,15147,GO:0045087,GO:0019395,191.88461538461536
581,12332,12332,GO:0046656,GO:0005739,191.88461538461536
580,762,762,GO:0019395,GO:0046656,191.88461538461536
579,783,783,GO:0019395,GO:0045087,191.88461538461536
586,7858,7858,GO:0009649,GO:1901576,191.87120418848167
587,11582,11582,GO:1901576,GO:0009649,191.87120418848167
599,3355,3355,GO:0048167,GO:0019395,191.7179487179488
598,561,561,GO:0005739,GO:0048167,191.7179487179488
597,560,560,GO:0005739,GO:1900452,191.7179487179488
596,559,559,GO:0005739,GO:1900271,191.7179487179488
595,693,693,GO:0019395,GO:1900271,191.7179487179488
594,3354,3354,GO:0048167,GO:0005739,191.7179487179488
593,695,695,GO:0019395,GO:0048167,191.7179487179488
591,3220,3220,GO:1900452,GO:0005739,191.7179487179488
590,3086,3086,GO:1900271,GO:0005739,191.7179487179488
589,694,694,GO:0019395,GO:1900452,191.7179487179488
588,3221,3221,GO:1900452,GO:0019395,191.7179487179488
592,3087,3087,GO:1900271,GO:0019395,191.7179487179488
603,11564,11564,GO:1901576,GO:0006970,191.65118324607326
605,5446,5446,GO:0006970,GO:1901576,191.65118324607326
604,11562,11562,GO:1901576,GO:0061621,191.65118324607326
602,11561,11561,GO:1901576,GO:0006973,191.65118324607326
601,5178,5178,GO:0061621,GO:1901576,191.65118324607326
600,5044,5044,GO:0006973,GO:1901576,191.65118324607326
606,774,774,GO:0019395,GO:0010506,191.4957264957265
607,13941,13941,GO:0010506,GO:0019395,191.4957264957265
608,13940,13940,GO:0010506,GO:0005739,191.4957264957265
609,640,640,GO:0005739,GO:0010506,191.4957264957265
615,12012,12012,GO:0004722,GO:1901576,191.38142330812494
619,11614,11614,GO:1901576,GO:0031915,191.38142330812494
618,11613,11613,GO:1901576,GO:0004722,191.38142330812494
617,11744,11744,GO:0005516,GO:1901576,191.38142330812494
616,11878,11878,GO:0004683,GO:1901576,191.38142330812494
610,11615,11615,GO:1901576,GO:0005513,191.38142330812494
614,12146,12146,GO:0031915,GO:1901576,191.38142330812494
613,11612,11612,GO:1901576,GO:0004683,191.38142330812494
612,11611,11611,GO:1901576,GO:0005516,191.38142330812494
611,12280,12280,GO:0005513,GO:1901576,191.38142330812494
620,12816,12816,GO:0030383,GO:1901576,191.3004918292877
621,12950,12950,GO:0006955,GO:1901576,191.3004918292877
622,11620,11620,GO:1901576,GO:0006955,191.3004918292877
623,11619,11619,GO:1901576,GO:0030383,191.3004918292877
624,11574,11574,GO:1901576,GO:0006091,190.8523291717009
625,6786,6786,GO:0006091,GO:1901576,190.8523291717009
627,5246,5246,GO:0071470,GO:0008152,190.7387333959016
626,2719,2719,GO:0008152,GO:0071470,190.7387333959016
629,14224,14224,GO:0032313,GO:0008152,190.54870017331024
628,2786,2786,GO:0008152,GO:0032313,190.54870017331024
630,2738,2738,GO:0008152,GO:0009649,190.50225303292893
631,7792,7792,GO:0009649,GO:0008152,190.50225303292893
632,2717,2717,GO:0008152,GO:0006973,190.28470017331026
633,5112,5112,GO:0061621,GO:0008152,190.28470017331026
634,4978,4978,GO:0006973,GO:0008152,190.28470017331026
635,2720,2720,GO:0008152,GO:0006970,190.28470017331026
636,2718,2718,GO:0008152,GO:0061621,190.28470017331026
637,5380,5380,GO:0006970,GO:0008152,190.28470017331026
643,2769,2769,GO:0008152,GO:0004722,190.0426214776301
647,2771,2771,GO:0008152,GO:0005513,190.0426214776301
645,12080,12080,GO:0031915,GO:0008152,190.0426214776301
644,2768,2768,GO:0008152,GO:0004683,190.0426214776301
646,2767,2767,GO:0008152,GO:0005516,190.0426214776301
642,11946,11946,GO:0004722,GO:0008152,190.0426214776301
640,12214,12214,GO:0005513,GO:0008152,190.0426214776301
638,2770,2770,GO:0008152,GO:0031915,190.0426214776301
639,11812,11812,GO:0004683,GO:0008152,190.0426214776301
641,11678,11678,GO:0005516,GO:0008152,190.0426214776301
648,2775,2775,GO:0008152,GO:0030383,189.9478493776588
649,2776,2776,GO:0008152,GO:0006955,189.9478493776588
650,12750,12750,GO:0030383,GO:0008152,189.9478493776588
651,12884,12884,GO:0006955,GO:0008152,189.9478493776588
652,11631,11631,GO:1901576,GO:0046685,189.84271378708561
653,14424,14424,GO:0046685,GO:1901576,189.84271378708561
656,272,272,GO:0010468,GO:0005739,189.53846153846152
657,273,273,GO:0010468,GO:0019395,189.53846153846152
654,538,538,GO:0005739,GO:0010468,189.53846153846152
655,672,672,GO:0019395,GO:0010468,189.53846153846152
658,6720,6720,GO:0006091,GO:0008152,189.469537395014
659,2730,2730,GO:0008152,GO:0006091,189.469537395014
671,567,567,GO:0005739,GO:0033355,189.38461538461536
666,4025,4025,GO:0009628,GO:0019395,189.38461538461536
670,610,610,GO:0005739,GO:0019722,189.38461538461536
669,566,566,GO:0005739,GO:0009628,189.38461538461536
668,701,701,GO:0019395,GO:0033355,189.38461538461536
667,4158,4158,GO:0033355,GO:0005739,189.38461538461536
661,744,744,GO:0019395,GO:0019722,189.38461538461536
665,700,700,GO:0019395,GO:0009628,189.38461538461536
663,9920,9920,GO:0019722,GO:0005739,189.38461538461536
662,4159,4159,GO:0033355,GO:0019395,189.38461538461536
660,9921,9921,GO:0019722,GO:0019395,189.38461538461536
664,4024,4024,GO:0009628,GO:0005739,189.38461538461536
672,14960,14960,GO:0043161,GO:1901576,189.3318374470207
673,11634,11634,GO:1901576,GO:0061684,189.3318374470207
674,11633,11633,GO:1901576,GO:0016236,189.3318374470207
675,14692,14692,GO:0016236,GO:1901576,189.3318374470207
676,14826,14826,GO:0061684,GO:1901576,189.3318374470207
677,11636,11636,GO:1901576,GO:0042417,189.3318374470207
678,15094,15094,GO:0042417,GO:1901576,189.3318374470207
679,11635,11635,GO:1901576,GO:0043161,189.3318374470207
682,13352,13352,GO:0042987,GO:1901576,188.72469458987786
683,11624,11624,GO:1901576,GO:0034205,188.72469458987786
681,13486,13486,GO:0034205,GO:1901576,188.72469458987786
680,11623,11623,GO:1901576,GO:0042987,188.72469458987786
684,550,550,GO:0005739,GO:0008203,188.64214046822744
685,1881,1881,GO:0008203,GO:0019395,188.64214046822744
686,1880,1880,GO:0008203,GO:0005739,188.64214046822744
687,684,684,GO:0019395,GO:0008203,188.64214046822744
688,1747,1747,GO:0007571,GO:0019395,188.64214046822744
689,549,549,GO:0005739,GO:0007571,188.64214046822744
690,1746,1746,GO:0007571,GO:0005739,188.64214046822744
691,683,683,GO:0019395,GO:0007571,188.64214046822744
692,2787,2787,GO:0008152,GO:0046685,188.4599220103986
693,14358,14358,GO:0046685,GO:0008152,188.4599220103986
696,17826,17826,GO:0006690,GO:0005739,188.38461538461536
697,669,669,GO:0005739,GO:0006690,188.38461538461536
695,803,803,GO:0019395,GO:0006690,188.38461538461536
694,17827,17827,GO:0006690,GO:0019395,188.38461538461536
701,5580,5580,GO:0019227,GO:1901576,188.13787085514838
703,11566,11566,GO:1901576,GO:0005248,188.13787085514838
702,11567,11567,GO:1901576,GO:0005249,188.13787085514838
698,11565,11565,GO:1901576,GO:0019227,188.13787085514838
700,5714,5714,GO:0005248,GO:1901576,188.13787085514838
699,5848,5848,GO:0005249,GO:1901576,188.13787085514838
704,9653,9653,GO:2000772,GO:0019395,188.1047008547009
705,9652,9652,GO:2000772,GO:0005739,188.1047008547009
706,608,608,GO:0005739,GO:2000772,188.1047008547009
707,742,742,GO:0019395,GO:2000772,188.1047008547009
708,14626,14626,GO:0016236,GO:0008152,187.9767269126021
709,2791,2791,GO:0008152,GO:0043161,187.9767269126021
710,2789,2789,GO:0008152,GO:0016236,187.9767269126021
711,2790,2790,GO:0008152,GO:0061684,187.9767269126021
712,14760,14760,GO:0061684,GO:0008152,187.9767269126021
713,14894,14894,GO:0043161,GO:0008152,187.9767269126021
714,15028,15028,GO:0042417,GO:0008152,187.9767269126021
715,2792,2792,GO:0008152,GO:0042417,187.9767269126021
718,13286,13286,GO:0042987,GO:0008152,187.36958405545928
719,2779,2779,GO:0008152,GO:0042987,187.36958405545928
717,2780,2780,GO:0008152,GO:0034205,187.36958405545928
716,13420,13420,GO:0034205,GO:0008152,187.36958405545928
720,6518,6518,GO:0070482,GO:1901576,187.2677137870856
721,11571,11571,GO:1901576,GO:0001666,187.2677137870856
722,6384,6384,GO:0001666,GO:1901576,187.2677137870856
723,11572,11572,GO:1901576,GO:0070482,187.2677137870856
724,5514,5514,GO:0019227,GO:0008152,186.7689196995956
725,2721,2721,GO:0008152,GO:0019227,186.7689196995956
726,5782,5782,GO:0005249,GO:0008152,186.7689196995956
727,5648,5648,GO:0005248,GO:0008152,186.7689196995956
728,2722,2722,GO:0008152,GO:0005248,186.7689196995956
729,2723,2723,GO:0008152,GO:0005249,186.7689196995956
732,15548,15548,GO:0007179,GO:0005739,186.71328671328664
733,786,786,GO:0019395,GO:0007179,186.71328671328664
730,15549,15549,GO:0007179,GO:0019395,186.71328671328664
731,652,652,GO:0005739,GO:0007179,186.71328671328664
735,603,603,GO:0005739,GO:0009736,186.32905982905984
736,9251,9251,GO:0009873,GO:0019395,186.32905982905984
737,9250,9250,GO:0009873,GO:0005739,186.32905982905984
738,9116,9116,GO:0009734,GO:0005739,186.32905982905984
739,8983,8983,GO:0009736,GO:0019395,186.32905982905984
740,737,737,GO:0019395,GO:0009736,186.32905982905984
741,738,738,GO:0019395,GO:0009734,186.32905982905984
742,604,604,GO:0005739,GO:0009734,186.32905982905984
743,605,605,GO:0005739,GO:0009873,186.32905982905984
744,8982,8982,GO:0009736,GO:0005739,186.32905982905984
745,739,739,GO:0019395,GO:0009873,186.32905982905984
734,9117,9117,GO:0009734,GO:0019395,186.32905982905984
747,11557,11557,GO:1901576,GO:0000278,186.3151832460733
746,4508,4508,GO:0000278,GO:1901576,186.3151832460733
748,6452,6452,GO:0070482,GO:0008152,185.8849220103986
749,6318,6318,GO:0001666,GO:0008152,185.8849220103986
750,2728,2728,GO:0008152,GO:0070482,185.8849220103986
751,2727,2727,GO:0008152,GO:0001666,185.8849220103986
760,647,647,GO:0005739,GO:0043161,185.3736263736264
767,14611,14611,GO:0016236,GO:0019395,185.3736263736264
765,14610,14610,GO:0016236,GO:0005739,185.3736263736264
764,14878,14878,GO:0043161,GO:0005739,185.3736263736264
763,14879,14879,GO:0043161,GO:0019395,185.3736263736264
762,645,645,GO:0005739,GO:0016236,185.3736263736264
761,14745,14745,GO:0061684,GO:0019395,185.3736263736264
766,646,646,GO:0005739,GO:0061684,185.3736263736264
759,648,648,GO:0005739,GO:0042417,185.3736263736264
757,15013,15013,GO:0042417,GO:0019395,185.3736263736264
756,14744,14744,GO:0061684,GO:0005739,185.3736263736264
755,782,782,GO:0019395,GO:0042417,185.3736263736264
754,779,779,GO:0019395,GO:0016236,185.3736263736264
758,15012,15012,GO:0042417,GO:0005739,185.3736263736264
753,780,780,GO:0019395,GO:0061684,185.3736263736264
752,781,781,GO:0019395,GO:0043161,185.3736263736264
770,729,729,GO:0019395,GO:0070841,185.2355769230769
771,595,595,GO:0005739,GO:0070841,185.2355769230769
769,7911,7911,GO:0070841,GO:0019395,185.2355769230769
768,7910,7910,GO:0070841,GO:0005739,185.2355769230769
774,8178,8178,GO:0030193,GO:0005739,185.05128205128204
775,597,597,GO:0005739,GO:0030193,185.05128205128204
772,731,731,GO:0019395,GO:0030193,185.05128205128204
773,8179,8179,GO:0030193,GO:0019395,185.05128205128204
777,4442,4442,GO:0000278,GO:0008152,184.94870017331021
776,2713,2713,GO:0008152,GO:0000278,184.94870017331021
778,1560,1560,GO:0006935,GO:1901576,184.62216404886559
779,11535,11535,GO:1901576,GO:0006935,184.62216404886559
780,16568,16568,GO:0002376,GO:1901576,184.11867364746945
781,11647,11647,GO:1901576,GO:0002376,184.11867364746945
782,14075,14075,GO:0044419,GO:0019395,183.934065934066
783,14074,14074,GO:0044419,GO:0005739,183.934065934066
784,641,641,GO:0005739,GO:0044419,183.934065934066
785,775,775,GO:0019395,GO:0044419,183.934065934066
787,17506,17506,GO:0036333,GO:1901576,183.63787085514838
786,11654,11654,GO:1901576,GO:0036333,183.63787085514838
789,562,562,GO:0005739,GO:0070102,183.38461538461536
790,697,697,GO:0019395,GO:0019221,183.38461538461536
791,3488,3488,GO:0070102,GO:0005739,183.38461538461536
792,3489,3489,GO:0070102,GO:0019395,183.38461538461536
793,3622,3622,GO:0019221,GO:0005739,183.38461538461536
794,3623,3623,GO:0019221,GO:0019395,183.38461538461536
795,696,696,GO:0019395,GO:0070102,183.38461538461536
788,563,563,GO:0005739,GO:0019221,183.38461538461536
796,1494,1494,GO:0006935,GO:0008152,183.28336221837085
797,2691,2691,GO:0008152,GO:0006935,183.28336221837085
802,17558,17558,GO:1900407,GO:0005739,182.9735182849937
805,17692,17692,GO:0008286,GO:0005739,182.9735182849937
804,17559,17559,GO:1900407,GO:0019395,182.9735182849937
803,801,801,GO:0019395,GO:1900407,182.9735182849937
801,17693,17693,GO:0008286,GO:0019395,182.9735182849937
800,802,802,GO:0019395,GO:0008286,182.9735182849937
798,668,668,GO:0005739,GO:0008286,182.9735182849937
799,667,667,GO:0005739,GO:1900407,182.9735182849937
807,16502,16502,GO:0002376,GO:0008152,182.76603119584053
806,2803,2803,GO:0008152,GO:0002376,182.76603119584053
808,1158,1158,GO:0006595,GO:1901576,182.69977561705312
809,11532,11532,GO:1901576,GO:0006595,182.69977561705312
810,1024,1024,GO:0000096,GO:1901576,182.69977561705312
811,11531,11531,GO:1901576,GO:0000096,182.69977561705312
812,17440,17440,GO:0036333,GO:0008152,182.2689196995956
813,2810,2810,GO:0008152,GO:0036333,182.2689196995956
820,8447,8447,GO:0016567,GO:0019395,181.8769230769231
818,8312,8312,GO:0030163,GO:0005739,181.8769230769231
821,732,732,GO:0019395,GO:0030163,181.8769230769231
819,8313,8313,GO:0030163,GO:0019395,181.8769230769231
817,598,598,GO:0005739,GO:0030163,181.8769230769231
815,8446,8446,GO:0016567,GO:0005739,181.8769230769231
814,733,733,GO:0019395,GO:0016567,181.8769230769231
